date,A,B,C_pos,C_neg,D_pos,D_neg,E_pos,E_neg,F_pos,F_neg,H_pos,H_neg
2001-04-21 15:00:00,13.0684932,12.7958834,14.5104637,11.6265226,-1.10511111,27.2420974,-4.03775223,30.1747385,9.6298678,16.5071185,3.258205,22.8787813
2001-04-22 15:00:00,13.0958904,12.1099771,14.5377207,11.6540601,-1.7360728,27.9278536,-6.90863714,33.100418,9.1292321,17.0625487,4.8903924,21.3013885
2001-04-23 15:00:00,13.1232877,12.8961829,15.0874425,11.1591329,-0.89492238,27.1414977,-3.41555204,29.6621274,8.3836409,17.8629344,3.2338408,23.0127345
2001-04-24 15:00:00,13.1506849,13.0107313,15.2766638,11.024706,-0.72542933,27.0267992,-5.95242982,32.2537997,10.1688298,16.13254,0.3895797,25.9117902
2001-04-25 15:00:00,13.1780822,13.0958179,14.7271874,11.628977,-0.58539808,26.9415625,-4.22421419,30.5803786,11.6444287,14.7117357,-0.51786503,26.8740294
2001-04-26 15:00:00,13.2054795,12.311306,15.1143762,11.2965827,-1.31496537,27.7259243,-3.62435322,30.0353121,11.7060022,14.7049567,-3.15032968,29.5612886
2001-04-27 15:00:00,13.2328767,12.4841849,15.3378572,11.1278963,-1.08714177,27.5528952,-1.25764148,27.7233949,9.8741908,16.5915626,-4.61273131,31.0784847
2001-04-28 15:00:00,13.260274,11.8023459,14.7860887,11.7344592,-1.71403617,28.2345841,2.7215302,23.7990178,8.7429719,17.777576,-7.39354771,33.9140957
2001-04-29 15:00:00,13.2876712,11.8895352,14.8998614,11.6754811,-1.57190225,28.1472447,-1.41397825,27.9893207,9.5700066,17.0053358,-7.54637059,34.1217131
2001-04-30 15:00:00,13.3150685,11.2139369,15.1872329,11.4429041,-2.19255584,28.8226928,-6.21549514,32.8456321,8.4354462,18.1946908,-8.27153321,34.9016702
2001-05-01 15:00:00,13.3424658,12.0733184,15.7995283,10.8854032,-1.27822975,27.9631613,-3.36312428,30.0480558,7.5570617,19.1278698,-9.36455139,36.0494829
2001-05-02 15:00:00,13.369863,11.8972072,16.1893371,10.5503889,-1.39939633,28.1391224,-2.86952412,29.6092502,6.3368454,20.4028807,-11.6771942,38.4169202
2001-05-03 15:00:00,13.3972603,11.1123261,16.1666663,10.6278543,-2.1293328,28.9238533,0.7792232,26.0152973,5.8632806,20.9312399,-12.66727314,39.4617937
2001-05-04 15:00:00,13.4246575,11.7931423,16.9784886,9.8708264,-1.39357187,28.2428869,2.3249257,24.5243894,7.6727173,19.1765978,-12.20385337,39.0531684
2001-05-05 15:00:00,13.4520548,11.5501075,16.6659625,10.2381471,-1.58166207,28.4857717,4.4007397,22.5033699,7.1080488,19.7960608,-15.05719749,41.9613071
2001-05-06 15:00:00,13.4794521,11.3216354,16.2959319,10.6629722,-1.75518956,28.7140937,3.4558291,23.503075,7.6402409,19.3186633,-12.57048745,39.5293916
2001-05-07 15:00:00,13.5068493,11.4274886,16.2781959,10.7355027,-1.59439165,28.6080903,6.9378889,20.0758097,9.393052,17.6206466,-15.14611465,42.1598133
2001-05-08 15:00:00,13.5342466,10.5734411,15.6155067,11.4529864,-2.39349458,29.4619877,8.0551826,19.0133106,8.6795778,18.3889154,-17.27897355,44.3474667
2001-05-09 15:00:00,13.5616438,10.5575603,16.1744655,10.9488222,-2.35443066,29.4777183,10.7496617,16.3736259,8.1919248,18.9313629,-16.20407113,43.3273588
2001-05-10 15:00:00,13.5890411,10.6839126,16.0454526,11.1326295,-2.17313379,29.351216,9.7722142,17.405868,7.4058146,19.7722676,-17.6902703,44.8683525
2001-05-11 15:00:00,13.6164384,10.6953716,16.3213229,10.9115539,-2.10673012,29.3396068,5.4120828,21.8207939,6.3414423,20.8914344,-20.15054441,47.3834211
2001-05-12 15:00:00,13.6438356,10.7511335,16.1330046,11.1546666,-1.9960236,29.2836948,1.6588238,25.6288474,5.1383415,22.1493297,-19.57731876,46.86499
2001-05-13 15:00:00,13.6712329,10.5389855,16.396735,10.9457308,-2.15322689,29.4956926,-2.35534756,29.6978133,7.1343594,20.2081063,-21.53114937,48.8736151
2001-05-14 15:00:00,13.6986301,10.8419797,17.1445836,10.2526767,-1.79528803,29.1925483,-0.18064157,27.5779018,7.2695335,20.1277268,-19.98354454,47.3808048
2001-05-15 15:00:00,13.7260274,10.4000347,16.8688851,10.5831697,-2.1822884,29.6343432,-4.61688874,32.0689435,6.3118751,21.1401796,-20.8354606,48.2875154
2001-05-16 15:00:00,13.7534247,9.8755819,16.3863293,11.12052,-2.65179664,30.158646,-8.70666599,36.2135153,6.8017561,20.7050932,-23.04668993,50.5535392
2001-05-17 15:00:00,13.7808219,9.6881687,16.1117788,11.449865,-2.78426511,30.3459089,-8.95955155,36.5211954,7.0851695,20.4764743,-21.35631691,48.9179608
2001-05-18 15:00:00,13.8082192,9.3656479,16.6489866,10.9674517,-3.05184127,30.6682796,-13.51108859,41.1275269,6.2561984,21.36024,-19.62196779,47.2384061
2001-05-19 15:00:00,13.8356164,9.4289767,16.2477092,11.4235236,-2.93356789,30.6048008,-15.46689096,43.1381238,6.489675,21.1815578,-17.24442922,44.9156621
2001-05-20 15:00:00,13.8630137,9.5634813,17.028544,10.6974834,-2.74411864,30.470146,-11.47872332,39.2047507,6.3375881,21.3884393,-20.09854047,47.8245679
2001-05-21 15:00:00,13.890411,9.2093695,16.6425882,11.1382338,-3.04328576,30.8241077,-9.3737816,37.1546035,5.3808917,22.3999303,-20.54967946,48.3305014
2001-05-22 15:00:00,13.9178082,9.5456233,17.1401554,10.695461,-2.6520873,30.4877037,-9.27010833,37.1057248,3.6775799,24.1580365,-18.70146582,46.5370823
2001-05-23 15:00:00,13.9452055,8.9152591,16.8183504,11.0720605,-3.22750685,31.1179178,-5.32630272,33.2167137,2.2861911,25.6042198,-18.40959969,46.3000106
2001-05-24 15:00:00,13.9726027,9.6956332,16.6003281,11.3448774,-2.39218819,30.3373937,-9.07066386,37.0158693,4.1363063,23.8088992,-19.68691657,47.632122
2001-05-25 15:00:00,14,9.1663817,15.9923416,12.0076584,-2.86649499,30.866495,-8.85556798,36.855568,2.3483958,25.6516042,-18.24606411,46.2460641
2001-05-26 15:00:00,14.0273973,9.528137,16.253186,11.8016085,-2.44979502,30.5045895,-5.58397823,33.6387727,2.4592189,25.5955756,-17.07110315,45.1258977
2001-05-27 15:00:00,14.0547945,9.8010259,16.094852,12.0147371,-2.1219615,30.2315505,-9.20146768,37.3110567,2.1179173,25.9916718,-19.14489595,47.254485
2001-05-28 15:00:00,14.0821918,8.9638346,16.2501075,11.914276,-2.90420821,31.0685918,-4.98164524,33.1460288,2.2072013,25.9571823,-17.98300332,46.1473869
2001-05-29 15:00:00,14.109589,9.7568534,16.3135892,11.9055889,-2.05624471,30.2754228,-4.02859004,32.2477681,2.3540476,25.8651305,-16.62570347,44.8448815
2001-05-30 15:00:00,14.1369863,8.8910339,16.3600618,11.9139108,-2.86711965,31.1410922,-2.00328047,30.2772531,2.3201149,25.9538577,-18.75435064,47.0283232
2001-05-31 15:00:00,14.1643836,8.6367382,16.2716166,12.0571505,-3.06647061,31.3952377,-0.42310643,28.7518736,2.351836,25.9769311,-18.41561911,46.7443862
2001-06-01 15:00:00,14.1917808,7.9752853,15.8015374,12.5820242,-3.6729789,32.0565405,4.0947196,24.288842,3.4392787,24.944283,-20.65264795,49.0362096
2001-06-02 15:00:00,14.2191781,7.5463375,16.0679178,12.3704384,-4.04698206,32.4853382,7.5707407,20.8676155,3.82889,24.6094661,-22.08075088,50.519107
2001-06-03 15:00:00,14.2465753,7.9640404,16.8479998,11.6451508,-3.5743345,32.0674852,9.758558,18.7345927,3.0862047,25.406946,-19.15619472,47.6493454
2001-06-04 15:00:00,14.2739726,8.9236231,16.2241201,12.3238252,-2.5598072,31.1077524,13.9406176,14.6073276,4.0470026,24.5009426,-20.6092287,49.1571739
2001-06-05 15:00:00,14.3013699,8.2625263,16.5565708,12.0461689,-3.1659593,31.768699,16.8267072,11.7760325,2.3571256,26.2456141,-21.72667,50.3294097
2001-06-06 15:00:00,14.3287671,9.2645671,17.2662865,11.3912478,-2.10897394,30.7665082,15.9830253,12.6745089,3.7556866,24.9018477,-20.99427685,49.6518111
2001-06-07 15:00:00,14.3561644,10.0124208,16.7944253,11.9179034,-1.30617561,30.0185044,14.5235433,14.1887855,2.6105712,26.1017576,-18.29991493,47.0122437
2001-06-08 15:00:00,14.3835616,10.337326,16.3558665,12.4112568,-0.92632571,29.693449,16.3751642,12.3919591,1.781144,26.9859793,-19.53268586,48.2998091
2001-06-09 15:00:00,14.4109589,10.3367623,16.5132057,12.3087121,-0.87194475,29.6938626,12.8556276,15.9662902,0.4306805,28.3912373,-17.99998878,46.8219066
2001-06-10 15:00:00,14.4383562,9.4701563,17.3236683,11.553044,-1.68360618,30.5603185,17.3269841,11.5497283,-0.36533002,29.2420424,-17.512983,46.3896953
2001-06-11 15:00:00,14.4657534,9.17535,16.9257764,12.0057304,-1.92346781,30.8549747,13.7452842,15.1862227,0.1072259,28.8242809,-17.7286775,46.6601843
2001-06-12 15:00:00,14.4931507,9.8605889,17.1699515,11.8163499,-1.18328421,30.1695856,11.7082362,17.2780652,-0.22331012,29.2096115,-15.49591613,44.4822175
2001-06-13 15:00:00,14.5205479,9.6049371,17.5869417,11.4541542,-1.38399137,30.4250873,12.3089543,16.7321416,1.1069207,27.9341752,-16.43519807,45.476294
2001-06-14 15:00:00,14.5479452,9.9418961,18.2302569,10.8656335,-0.99208779,30.0879782,16.8445516,12.2513388,0.2672691,28.8286213,-14.36756049,43.4634509
2001-06-15 15:00:00,14.5753425,8.9915358,18.6980627,10.4526222,-1.88750342,31.0381883,13.5495797,15.6011053,1.4284562,27.7222288,-13.98626977,43.1369547
2001-06-16 15:00:00,14.6027397,9.4222761,18.9216793,10.2838002,-1.40181844,30.6072979,14.6282164,14.5772631,2.1621191,27.0433603,-13.81330599,43.0187854
2001-06-17 15:00:00,14.630137,8.9192165,18.2822514,10.9780225,-1.84993346,31.1102074,17.8993296,11.3609443,0.3004084,28.9598656,-12.56841087,41.8286848
2001-06-18 15:00:00,14.6575342,9.9040623,19.0296962,10.2853723,-0.81014303,30.1252115,16.2203771,13.0946914,0.6292123,28.6858562,-12.44797079,41.7630393
2001-06-19 15:00:00,14.6849315,9.0059665,19.2179242,10.1519388,-1.65329416,31.0231572,16.5067118,12.8631512,0.0745384,29.2953246,-12.57621295,41.946076
2001-06-20 15:00:00,14.7123288,9.9918173,20.017627,9.4070306,-0.61249874,30.0371563,15.3257842,14.0988734,0.3777955,29.046862,-12.81605011,42.2407076
2001-06-21 15:00:00,14.739726,10.7691844,19.4794662,9.9999859,0.2198131,29.259639,10.4437034,19.0357487,0.568488,28.910964,-12.00974251,41.4891946
2001-06-22 15:00:00,14.7671233,11.5121004,18.970845,10.5634016,1.0176737,28.5165728,9.2461479,20.2880987,0.1807205,29.3535261,-11.22101315,40.7552597
2001-06-23 15:00:00,14.7945205,11.9653195,19.0373989,10.5516422,1.5258374,28.0632037,8.0728772,21.5161639,-1.27058467,30.8596258,-13.21331865,42.8023597
2001-06-24 15:00:00,14.8219178,12.8685128,18.7060652,10.9377704,2.4839754,27.1598603,4.1101532,25.5336824,-1.26949094,30.9133266,-13.57019801,43.2140336
2001-06-25 15:00:00,14.8493151,12.3381314,19.4129682,10.285662,2.0085386,27.6900915,8.2607838,21.4378463,-2.38828259,32.0869127,-16.13265681,45.8312869
2001-06-26 15:00:00,14.8767123,12.7292949,19.669237,10.0841877,2.4546467,27.2987779,4.4241147,25.3293099,-0.44367609,30.1971007,-13.89460766,43.6480323
2001-06-27 15:00:00,14.9041096,12.7647768,19.8000071,10.0082121,2.5450733,27.2631458,7.2178571,22.5903621,-0.07941666,29.8876358,-10.94391845,40.7521376
2001-06-28 15:00:00,14.9315068,13.7133414,20.1183588,9.7446549,3.5485826,26.3144311,4.6058757,25.257138,1.6771112,28.1859025,-8.36798896,38.2310027
2001-06-29 15:00:00,14.9589041,12.9090843,19.5958083,10.3219999,2.7992701,27.1185382,5.3402966,24.5775116,3.611874,26.3059342,-6.88420522,36.8020134
2001-06-30 15:00:00,14.9863014,12.677185,19.0485127,10.9240901,2.6223154,27.3502873,3.8637096,26.1088931,5.1169638,24.855639,-8.86290801,38.8355107
2001-07-01 15:00:00,15.0136986,13.6877318,18.8861458,11.1412514,3.6878069,26.3395904,1.7268993,28.300498,5.1909159,24.8364814,-7.66190339,37.6893007
2001-07-02 15:00:00,15.0410959,14.4159568,19.5014697,10.580722,4.4709765,25.6112153,0.1424208,29.9397709,4.8843476,25.1978442,-8.31118054,38.3933723
2001-07-03 15:00:00,15.0684932,15.1616704,18.8502779,11.2867084,5.2716347,24.8653516,-2.85029957,32.9872859,5.9857677,24.1512186,-6.18168923,36.3186755
2001-07-04 15:00:00,15.0958904,15.8062713,18.5153547,11.6764261,5.9711803,24.2206006,0.0505195,30.1412613,4.9072249,25.284556,-4.06543875,34.2572196
2001-07-05 15:00:00,15.1232877,15.9541698,18.8572847,11.3892906,6.1740235,24.0725519,-2.89783742,33.1444128,5.5152525,24.7313228,-6.649624,36.8961993
2001-07-06 15:00:00,15.1506849,16.6289384,19.4573088,10.844061,6.9037367,23.3976332,1.6198029,28.681567,5.1370042,25.1643657,-8.44900199,38.7503719
2001-07-07 15:00:00,15.1780822,16.307113,20.1383761,10.2177882,6.636856,23.7193084,-0.4633471,30.8195115,5.7452947,24.6108697,-7.13831433,37.4944787
2001-07-08 15:00:00,15.2054795,16.4559636,20.5781923,9.8327666,6.8406512,23.5703077,-0.45822043,30.8691793,5.7271551,24.6838038,-4.35581781,34.7667767
2001-07-09 15:00:00,15.2328767,16.0171193,20.9574433,9.5083101,6.4567515,24.0090019,3.278623,27.1871304,4.8463775,25.6193759,-5.62652496,36.0922784
2001-07-10 15:00:00,15.260274,16.2095833,21.6442741,8.8762739,6.7041601,23.8163878,6.1825866,24.3379614,6.6615887,23.8589592,-4.67483155,35.1953795
2001-07-11 15:00:00,15.2876712,16.7566034,22.0739544,8.501388,7.3061249,23.2692176,9.3434772,21.2318653,6.472268,24.1030744,-2.41611047,32.9914529
2001-07-12 15:00:00,15.3150685,15.7879473,21.6911985,8.9389385,6.3924134,24.2377236,7.0599647,23.5701723,6.9194446,23.7106924,-3.69496925,34.3251062
2001-07-13 15:00:00,15.3424658,16.7608404,21.3517848,9.3331467,7.4202511,23.2646804,8.8386969,21.8462346,6.8613738,23.8235577,-1.23441284,31.9193444
2001-07-14 15:00:00,15.369863,17.5630286,22.0110564,8.7286696,8.277384,22.462342,5.8213424,24.9183836,6.9697414,23.7699846,1.16759,29.5721361
2001-07-15 15:00:00,15.3972603,17.5183831,21.6855384,9.1089822,8.2876832,22.5068374,4.8704475,25.924073,6.9048275,23.889693,4.2369696,26.557551
2001-07-16 15:00:00,15.4246575,16.6992295,21.9115693,8.9377458,7.5234742,23.3258408,8.3343292,22.5149858,5.1516646,25.6976504,6.0233905,24.8259246
2001-07-17 15:00:00,15.4520548,17.3269009,21.6851084,9.2190012,8.2060902,22.6980194,5.3426819,25.5614276,6.077523,24.8265866,4.7107432,26.1933664
2001-07-18 15:00:00,15.4794521,18.2404686,21.9635404,8.9953637,9.1746025,21.7843016,1.2578753,29.7010288,5.2422954,25.7166087,3.8608579,27.0980462
2001-07-19 15:00:00,15.5068493,17.8862928,22.2204345,8.7932641,8.8753715,22.1383272,-3.22741932,34.2411179,4.3300044,26.6836942,4.1815582,26.8321404
2001-07-20 15:00:00,15.5342466,18.7272004,22.5604019,8.5080912,9.7712237,21.2972695,-4.20248701,35.2709802,2.7542165,28.3142767,3.245157,27.8233361
2001-07-21 15:00:00,15.5616438,19.0577258,23.0757337,8.047554,10.1566937,20.966594,-7.17304253,38.2963302,4.1121265,27.0111612,1.9996764,29.1236112
2001-07-22 15:00:00,15.5890411,19.7447438,22.6084701,8.5696121,10.8986564,20.2794258,-10.58728788,41.7653701,2.2350525,28.9430297,0.5794397,30.5986425
2001-07-23 15:00:00,15.6164384,20.2532926,22.0372465,9.1956302,11.4621498,19.7707269,-10.50942152,41.7422982,1.2690302,29.9638465,0.1427608,31.0901159
2001-07-24 15:00:00,15.6438356,20.0746577,21.6716105,9.6160607,11.3384595,19.9492117,-13.10680909,44.3944803,2.7818213,28.5058499,-0.18069927,31.4683705
2001-07-25 15:00:00,15.6712329,20.4452001,21.6824015,9.6600643,11.7639466,19.5785192,-14.37655021,45.719016,1.9543106,29.3881551,0.7431519,30.5993138
2001-07-26 15:00:00,15.6986301,20.8916954,21.6473138,9.7499465,12.2653866,19.1318737,-12.8881597,44.28542,0.1997716,31.1974887,0.3338546,31.0634057
2001-07-27 15:00:00,15.7260274,21.6681597,21.7872087,9.664846,13.0967955,18.3552593,-12.3458474,43.7979022,0.4248863,31.0271685,1.9799987,29.4720561
2001-07-28 15:00:00,15.7534247,21.6300023,21.5314934,9.9753559,13.1135827,18.3932666,-12.39067535,43.8975247,-0.79150876,32.2983581,1.7541665,29.7526828
2001-07-29 15:00:00,15.7808219,22.4640343,21.1110385,10.4506054,14.0025593,17.5590845,-11.8482568,43.4099006,1.0819564,30.4796874,3.1300894,28.4315544
2001-07-30 15:00:00,15.8082192,22.0017571,20.9506475,10.6657908,13.5952268,18.0212116,-14.93035788,46.5467962,-0.86501548,32.4814538,4.0099941,27.6064443
2001-07-31 15:00:00,15.8356164,22.5877742,20.2867909,11.384442,14.2361886,17.4350443,-11.36176979,43.0330027,-0.53832126,32.2095541,5.6194716,26.0517613
2001-08-01 15:00:00,15.8630137,21.663168,20.9163912,10.8096362,13.366527,18.3595004,-9.7246447,41.4506721,-0.84957777,32.5756052,7.1816798,24.5443476
2001-08-02 15:00:00,15.890411,22.484288,20.354499,11.4263229,14.2425916,17.5382303,-6.11857722,37.8993991,0.4939287,31.2868932,8.3873295,23.3934924
2001-08-03 15:00:00,15.9178082,23.3539877,20.1756398,11.6599766,15.167236,16.6683804,-10.26552673,42.1011432,0.4105767,31.4250397,7.2435235,24.5920929
2001-08-04 15:00:00,15.9452055,23.1008811,20.4413386,11.4490723,14.969074,16.9213369,-6.45327396,38.3436849,1.3471998,30.5432111,4.8857705,27.0046405
2001-08-05 15:00:00,15.9726027,24.1060673,21.1793496,10.7658559,16.0292048,15.9160007,-8.29277963,40.2379851,-0.53756524,32.4827707,7.2252821,24.7199234
2001-08-06 15:00:00,16,24.0073163,21.3732319,10.6267681,15.9853985,16.0146015,-5.77290251,37.7729025,0.5713054,31.4286946,8.7333899,23.2666101
2001-08-07 15:00:00,16.0273973,23.5173065,21.0493904,11.0054042,15.5503333,16.5044612,-6.06054653,38.115341,1.1906137,30.8641808,7.221331,24.8334635
2001-08-08 15:00:00,16.0547945,23.8143192,20.9294287,11.1801603,15.9022906,16.2072984,-8.52059039,40.6301794,1.6617059,30.4478831,8.7821526,23.3274365
2001-08-09 15:00:00,16.0821918,23.8514458,20.6627056,11.501678,15.9943619,16.1700216,-5.09100337,37.2553869,1.6077025,30.5566811,10.5103665,21.6540171
2001-08-10 15:00:00,16.109589,24.3444181,21.4515104,10.7676677,16.5422789,15.6768992,-2.35681467,34.5759928,1.0530179,31.1661602,8.0411676,24.1780104
2001-08-11 15:00:00,16.1369863,23.6704431,20.9936623,11.2803103,15.9232485,16.3507241,0.244832,32.0291406,0.4521126,31.82186,10.2804364,21.9935362
2001-08-12 15:00:00,16.1643836,24.1991088,21.045602,11.2831651,16.5068588,15.8219083,1.686879,30.6418881,2.1630909,30.1656762,10.8407953,21.4879718
2001-08-13 15:00:00,16.1917808,23.690498,21.2630625,11.1204992,16.0531927,16.3303689,5.2258416,27.1577201,2.0922285,30.2913332,10.4742764,21.9092852
2001-08-14 15:00:00,16.2191781,22.8412053,20.9435235,11.4948327,15.2588446,17.1795116,8.9351678,23.5031884,2.858802,29.5795542,8.8682589,23.5700973
2001-08-15 15:00:00,16.2465753,23.7488243,20.3307189,12.1624317,16.2214083,16.2717424,11.9923815,20.5007692,1.157162,31.3359887,11.0467843,21.4463663
2001-08-16 15:00:00,16.2739726,23.2699959,20.8877539,11.6601913,15.7975245,16.7504207,10.623313,21.9246322,2.544991,30.0029542,9.6968887,22.8510566
2001-08-17 15:00:00,16.3013699,24.0292989,20.5658768,12.036863,16.6117722,15.9909676,11.4365272,21.1662125,0.9121815,31.6905582,9.4620934,23.1406463
2001-08-18 15:00:00,16.3287671,23.5219202,19.9277319,12.7298023,16.1593381,16.4981962,13.3590385,19.2984958,2.0342479,30.6232864,10.9738618,21.6836725
2001-08-19 15:00:00,16.3561644,23.5178736,20.3189822,12.3933466,16.2102361,16.5020927,11.6592032,21.0531256,2.462137,30.2501917,11.7746226,20.9377062
2001-08-20 15:00:00,16.3835616,23.3166437,20.9630423,11.804081,16.0639509,16.7031724,7.158764,25.6083593,3.0518116,29.7153116,11.8045691,20.9625542
2001-08-21 15:00:00,16.4109589,22.9972209,20.6464218,12.175496,15.7994727,17.0224451,11.2971115,21.5248063,4.1703074,28.6516104,13.2825402,19.5393776
2001-08-22 15:00:00,16.4383562,22.3944093,20.3449196,12.5317927,15.2516057,17.6251066,14.8001314,18.0765809,3.1916888,29.6850235,15.6547251,17.2219872
2001-08-23 15:00:00,16.4657534,23.3781372,20.2119137,12.7195931,16.2902784,16.6412285,13.8624876,19.0690193,4.5944243,28.3370826,16.4302985,16.5012083
2001-08-24 15:00:00,16.4931507,23.8933785,20.4450907,12.5412107,16.8604642,16.1258371,16.0224003,16.963901,5.1818699,27.8044315,16.1854301,16.8008713
2001-08-25 15:00:00,16.5205479,22.9890998,21.0713476,11.9697483,16.0111302,17.0299657,14.3546817,18.6864142,4.2628584,28.7782375,14.1333456,18.9077502
2001-08-26 15:00:00,16.5479452,23.6386229,20.453673,12.6422174,16.7155979,16.3802925,14.8052754,18.290615,5.4312179,27.6646725,15.4666313,17.6292592
2001-08-27 15:00:00,16.5753425,23.1892662,20.2272827,12.9234022,16.3211859,16.829499,13.4434675,19.7072175,5.7061001,27.4445848,18.11449,15.0361949
2001-08-28 15:00:00,16.6027397,23.7394842,19.8786266,13.3268529,16.9263486,16.2791309,17.8932096,15.3122699,4.1316467,29.0738328,20.5929389,12.6125405
2001-08-29 15:00:00,16.630137,24.1225545,19.884581,13.375693,17.3643635,15.8959105,19.2228017,14.0374723,2.5009238,30.7593502,20.0059508,13.2543232
2001-08-30 15:00:00,16.6575342,24.5929493,20.6952585,12.61981,17.8897029,15.4253656,19.8910959,13.4239726,3.7624342,29.5526343,18.7883273,14.5267412
2001-08-31 15:00:00,16.6849315,25.1500973,21.4699444,11.8999186,18.5017956,14.8680674,23.16623,10.203633,5.3046005,28.0652625,18.380427,14.989436
2001-09-01 15:00:00,16.7123288,25.0484228,21.2106908,12.2139667,18.4550657,14.9695918,22.0738506,11.3508069,3.8302342,29.5944233,18.102246,15.3224115
2001-09-02 15:00:00,16.739726,25.6084948,20.5604186,12.9190334,19.0700823,14.4093697,26.7622242,6.7172279,4.106149,29.373303,17.0019879,16.4774642
2001-09-03 15:00:00,16.7671233,24.920751,21.1086307,12.4256159,18.4372832,15.0969634,25.0015308,8.5327157,3.0875542,30.4466924,18.8866323,14.6476143
2001-09-04 15:00:00,16.7945205,24.0103031,21.4552838,12.1337573,17.5817799,16.0072611,24.4211761,9.167865,3.8517919,29.7372491,21.0473273,12.5417138
2001-09-05 15:00:00,16.8219178,23.4045753,20.9393437,12.704492,17.0309967,16.6128389,23.0961158,10.5477198,2.6196892,31.0241464,22.940046,10.7037896
2001-09-06 15:00:00,16.8493151,23.2645328,21.7295818,11.9690483,16.9458989,16.7527312,25.1867188,8.5119113,4.488272,29.2103581,23.1710435,10.5275866
2001-09-07 15:00:00,16.8767123,22.6155717,21.2604238,12.4930009,16.3518824,17.4015422,25.0561835,8.6972411,5.4696322,28.2837924,20.4637425,13.2896822
2001-09-08 15:00:00,16.9041096,22.0920684,21.5065519,12.3016672,15.8833238,17.9248953,28.0032044,5.8050147,5.9541877,27.8540315,21.7269521,12.081267
2001-09-09 15:00:00,16.9315068,21.5079846,21.8277952,12.0352185,15.3541847,18.508829,25.6769537,8.18606,4.6915843,29.1714294,24.6276896,9.2353241
2001-09-10 15:00:00,16.9589041,20.9029938,22.6201096,11.2976986,14.8041385,19.1136698,26.7934851,7.1243231,2.7778521,31.1399561,23.3357321,10.5820761
2001-09-11 15:00:00,16.9863014,21.7304323,22.4001567,11.572446,15.6865216,18.2860811,22.9266462,11.0459566,4.7886126,29.1839901,23.480552,10.4920507
2001-09-12 15:00:00,17.0136986,21.0608977,22.174254,11.8531433,15.0719316,18.9554656,23.7500464,10.2773509,4.7714361,29.2559612,21.7059119,12.3214853
2001-09-13 15:00:00,17.0410959,21.6892267,22.4967324,11.5854593,15.7552053,18.3269864,26.8034106,7.2787812,4.6209587,29.4612331,23.4732887,10.6089031
2001-09-14 15:00:00,17.0684932,21.2988814,22.379817,11.7571693,15.4198046,18.7171817,25.5431936,8.5937927,4.7798085,29.3571778,24.4741647,9.6628216
2001-09-15 15:00:00,17.0958904,21.9168467,22.8346993,11.3570815,16.0927146,18.0990663,24.7342821,9.4574987,5.961596,28.2301848,22.4768835,11.7148973
2001-09-16 15:00:00,17.1232877,21.4915398,22.9536139,11.2929614,15.7223523,18.524223,21.8102285,12.4363469,4.7086918,29.5378836,20.669147,13.5774283
2001-09-17 15:00:00,17.1506849,20.6400367,23.1667284,11.1346415,14.9257939,19.3755759,18.8942104,15.4071595,5.3556293,28.9457406,21.8808861,12.4204838
2001-09-18 15:00:00,17.1780822,21.645132,22.6324109,11.7237535,15.9858338,18.3703305,18.0400347,16.3161297,3.6294592,30.7267052,24.0592865,10.2968779
2001-09-19 15:00:00,17.2054795,21.1347315,22.2338338,12.1771251,15.530378,18.8805809,15.2112295,19.1997294,5.0761339,29.334825,24.6691372,9.7418217
2001-09-20 15:00:00,17.2328767,20.6984231,22.3167638,12.1489896,15.1490142,19.3167393,14.6440181,19.8217353,4.2810245,30.184729,27.0124237,7.4533297
2001-09-21 15:00:00,17.260274,20.3867014,23.0341392,11.4864087,14.8922372,19.6283108,16.4124675,18.1080805,5.6410585,28.8794895,28.2834101,6.2371379
2001-09-22 15:00:00,17.2876712,21.0163628,22.4158877,12.1594548,15.5768432,18.9984992,19.2614265,15.313916,4.7858756,29.7894669,29.0334716,5.5418708
2001-09-23 15:00:00,17.3150685,20.105125,22.9060477,11.7240893,14.72055,19.909587,21.355094,13.275043,4.2382445,30.3918925,32.0834412,2.5466958
2001-09-24 15:00:00,17.3424658,19.8186273,23.4781648,11.2067667,14.4889969,20.1959346,23.4911092,11.1938223,2.7816559,31.9032756,29.5636434,5.1212881
2001-09-25 15:00:00,17.369863,19.5590402,22.9701625,11.7695636,14.2843545,20.4553715,18.7091648,16.0305612,4.7232971,30.016429,28.4397501,6.2999759
2001-09-26 15:00:00,17.3972603,19.5926331,23.4255476,11.3689729,14.372892,20.4216285,16.3927779,18.4017427,3.2490279,31.5454927,30.4115084,4.3830121
2001-09-27 15:00:00,17.4246575,19.9309043,24.0385784,10.8107366,14.7661079,20.0832071,20.3779736,14.4713415,3.3950725,31.4542426,29.6132139,5.2361011
2001-09-28 15:00:00,17.4520548,19.4114462,24.8414918,10.0626178,14.3015945,20.6025151,15.3693169,19.5347927,4.2873622,30.6167474,29.1608495,5.7432601
2001-09-29 15:00:00,17.4794521,19.6304556,24.5726531,10.386251,14.5755485,20.3833556,14.0524579,20.9064463,6.1168082,28.8420959,27.500954,7.4579501
2001-09-30 15:00:00,17.5068493,20.1826748,24.3623527,10.6513459,15.1827124,19.8309863,12.6697389,22.3439598,5.1694487,29.8442499,25.7874996,9.226199
